"","Gender_D","Age_D","Race_or_Ethnicity_D","Education_D","SBP_R","BMI_R","Smoker_R","TC_L","FPG_L","user_n"
"1366","Female","59+","NH White","HSG/GED","SBP<120","Normal weight","Smoke","Normal TC","Glucose 100-125",1
"1367","Female","59+","NH White","HSG/GED","SBP<120","Overweight","No smoke","High TC","Glucose<100",6
"1368","Female","59+","NH White","HSG/GED","SBP<120","Overweight","No smoke","High TC","Glucose 100-125",3
"1369","Female","59+","NH White","HSG/GED","SBP<120","Overweight","No smoke","High TC","Glucose>=126",1
"1370","Female","59+","NH White","HSG/GED","SBP<120","Overweight","No smoke","High TC",NA,2
"1371","Female","59+","NH White","HSG/GED","SBP<120","Overweight","No smoke","Normal TC","Glucose>=126",1
"1372","Female","59+","NH White","HSG/GED","SBP<120","Overweight","Smoke","High TC","Glucose 100-125",1
"1373","Female","59+","NH White","HSG/GED","SBP<120","Overweight","Smoke",NA,NA,1
"1374","Female","59+","NH White","HSG/GED","SBP<120","Obese","No smoke","High TC","Glucose<100",5
"1375","Female","59+","NH White","HSG/GED","SBP<120","Obese","No smoke","High TC","Glucose 100-125",5
"1376","Female","59+","NH White","HSG/GED","SBP<120","Obese","No smoke","High TC","Glucose>=126",3
"1377","Female","59+","NH White","HSG/GED","SBP<120","Obese","No smoke","Normal TC","Glucose<100",1
"1378","Female","59+","NH White","HSG/GED","SBP<120","Obese","No smoke","Normal TC","Glucose 100-125",1
"1379","Female","59+","NH White","HSG/GED","SBP<120","Obese","No smoke","Normal TC","Glucose>=126",2
"1380","Female","59+","NH White","HSG/GED","SBP<120","Obese","No smoke","Normal TC",NA,1
"1381","Female","59+","NH White","HSG/GED","SBP<120","Obese","Smoke","High TC","Glucose 100-125",2
"1382","Female","59+","NH White","HSG/GED","SBP 120-129","Normal weight","No smoke","High TC","Glucose<100",11
"1383","Female","59+","NH White","HSG/GED","SBP 120-129","Normal weight","No smoke","High TC","Glucose 100-125",2
"1384","Female","59+","NH White","HSG/GED","SBP 120-129","Normal weight","No smoke","High TC","Glucose>=126",1
"1385","Female","59+","NH White","HSG/GED","SBP 120-129","Normal weight","No smoke","High TC",NA,3
"1386","Female","59+","NH White","HSG/GED","SBP 120-129","Normal weight","No smoke","Normal TC","Glucose<100",4
"1387","Female","59+","NH White","HSG/GED","SBP 120-129","Normal weight","No smoke","Normal TC",NA,1
"1388","Female","59+","NH White","HSG/GED","SBP 120-129","Normal weight","No smoke",NA,NA,1
"1389","Female","59+","NH White","HSG/GED","SBP 120-129","Normal weight","Smoke","High TC","Glucose<100",5
"1390","Female","59+","NH White","HSG/GED","SBP 120-129","Normal weight","Smoke","High TC","Glucose 100-125",2
"1391","Female","59+","NH White","HSG/GED","SBP 120-129","Normal weight","Smoke","Normal TC","Glucose<100",3
"1392","Female","59+","NH White","HSG/GED","SBP 120-129","Overweight","No smoke","High TC","Glucose<100",17
"1393","Female","59+","NH White","HSG/GED","SBP 120-129","Overweight","No smoke","High TC","Glucose 100-125",6
"1394","Female","59+","NH White","HSG/GED","SBP 120-129","Overweight","No smoke","High TC","Glucose>=126",2
"1395","Female","59+","NH White","HSG/GED","SBP 120-129","Overweight","No smoke","High TC",NA,3
"1396","Female","59+","NH White","HSG/GED","SBP 120-129","Overweight","No smoke","Normal TC","Glucose<100",3
"1397","Female","59+","NH White","HSG/GED","SBP 120-129","Overweight","No smoke","Normal TC","Glucose 100-125",3
"1398","Female","59+","NH White","HSG/GED","SBP 120-129","Overweight","No smoke","Normal TC","Glucose>=126",5
"1399","Female","59+","NH White","HSG/GED","SBP 120-129","Overweight","No smoke","Normal TC",NA,1
"1400","Female","59+","NH White","HSG/GED","SBP 120-129","Overweight","No smoke",NA,NA,1
"1401","Female","59+","NH White","HSG/GED","SBP 120-129","Overweight","Smoke","High TC","Glucose<100",6
"1402","Female","59+","NH White","HSG/GED","SBP 120-129","Overweight","Smoke","High TC","Glucose 100-125",1
"1403","Female","59+","NH White","HSG/GED","SBP 120-129","Overweight","Smoke","High TC",NA,1
"1404","Female","59+","NH White","HSG/GED","SBP 120-129","Overweight","Smoke","Normal TC","Glucose<100",1
"1405","Female","59+","NH White","HSG/GED","SBP 120-129","Overweight","Smoke",NA,NA,1
"1406","Female","59+","NH White","HSG/GED","SBP 120-129","Obese","No smoke","High TC","Glucose<100",9
"1407","Female","59+","NH White","HSG/GED","SBP 120-129","Obese","No smoke","High TC","Glucose 100-125",10
"1408","Female","59+","NH White","HSG/GED","SBP 120-129","Obese","No smoke","High TC","Glucose>=126",4
"1409","Female","59+","NH White","HSG/GED","SBP 120-129","Obese","No smoke","High TC",NA,11
"1410","Female","59+","NH White","HSG/GED","SBP 120-129","Obese","No smoke","Normal TC","Glucose<100",7
"1411","Female","59+","NH White","HSG/GED","SBP 120-129","Obese","No smoke","Normal TC","Glucose 100-125",2
"1412","Female","59+","NH White","HSG/GED","SBP 120-129","Obese","No smoke","Normal TC","Glucose>=126",5
"1413","Female","59+","NH White","HSG/GED","SBP 120-129","Obese","No smoke","Normal TC",NA,4
"1414","Female","59+","NH White","HSG/GED","SBP 120-129","Obese","No smoke",NA,NA,2
"1415","Female","59+","NH White","HSG/GED","SBP 120-129","Obese","Smoke","High TC","Glucose<100",3
"1416","Female","59+","NH White","HSG/GED","SBP 120-129","Obese","Smoke","High TC","Glucose 100-125",2
"1417","Female","59+","NH White","HSG/GED","SBP 120-129","Obese","Smoke","High TC",NA,2
"1418","Female","59+","NH White","HSG/GED","SBP 120-129","Obese","Smoke","Normal TC","Glucose<100",2
"1419","Female","59+","NH White","HSG/GED","SBP 120-129","Obese","Smoke","Normal TC","Glucose 100-125",1
"1420","Female","59+","NH White","HSG/GED","SBP 120-129","Obese","Smoke","Normal TC",NA,1
"1421","Female","59+","NH White","HSG/GED","SBP 120-129",NA,"No smoke","High TC","Glucose>=126",1
"1422","Female","59+","NH White","HSG/GED","SBP 130-139","Underweight","No smoke","High TC","Glucose<100",2
"1423","Female","59+","NH White","HSG/GED","SBP 130-139","Underweight","No smoke","High TC",NA,1
"1424","Female","59+","NH White","HSG/GED","SBP 130-139","Underweight","No smoke","Normal TC","Glucose<100",1
"1425","Female","59+","NH White","HSG/GED","SBP 130-139","Underweight","No smoke","Normal TC",NA,1
"1426","Female","59+","NH White","HSG/GED","SBP 130-139","Normal weight","No smoke","High TC","Glucose<100",21
"1427","Female","59+","NH White","HSG/GED","SBP 130-139","Normal weight","No smoke","High TC","Glucose 100-125",4
"1428","Female","59+","NH White","HSG/GED","SBP 130-139","Normal weight","No smoke","High TC","Glucose>=126",2
"1429","Female","59+","NH White","HSG/GED","SBP 130-139","Normal weight","No smoke","High TC",NA,4
"1430","Female","59+","NH White","HSG/GED","SBP 130-139","Normal weight","No smoke","Normal TC","Glucose<100",9
"1431","Female","59+","NH White","HSG/GED","SBP 130-139","Normal weight","No smoke","Normal TC","Glucose 100-125",1
"1432","Female","59+","NH White","HSG/GED","SBP 130-139","Normal weight","No smoke","Normal TC","Glucose>=126",2
"1433","Female","59+","NH White","HSG/GED","SBP 130-139","Normal weight","No smoke","Normal TC",NA,5
"1434","Female","59+","NH White","HSG/GED","SBP 130-139","Normal weight","No smoke",NA,NA,2
"1435","Female","59+","NH White","HSG/GED","SBP 130-139","Normal weight","Smoke","High TC","Glucose<100",3
"1436","Female","59+","NH White","HSG/GED","SBP 130-139","Normal weight","Smoke","High TC",NA,2
"1437","Female","59+","NH White","HSG/GED","SBP 130-139","Normal weight","Smoke","Normal TC","Glucose<100",1
"1438","Female","59+","NH White","HSG/GED","SBP 130-139","Normal weight","Smoke","Normal TC","Glucose 100-125",1
"1439","Female","59+","NH White","HSG/GED","SBP 130-139","Normal weight","Smoke","Normal TC",NA,1
"1440","Female","59+","NH White","HSG/GED","SBP 130-139","Normal weight","Smoke",NA,NA,1
"1441","Female","59+","NH White","HSG/GED","SBP 130-139","Overweight","No smoke","High TC","Glucose<100",31
"1442","Female","59+","NH White","HSG/GED","SBP 130-139","Overweight","No smoke","High TC","Glucose 100-125",9
"1443","Female","59+","NH White","HSG/GED","SBP 130-139","Overweight","No smoke","High TC","Glucose>=126",11
"1444","Female","59+","NH White","HSG/GED","SBP 130-139","Overweight","No smoke","High TC",NA,10
"1445","Female","59+","NH White","HSG/GED","SBP 130-139","Overweight","No smoke","Normal TC","Glucose<100",10
"1446","Female","59+","NH White","HSG/GED","SBP 130-139","Overweight","No smoke","Normal TC","Glucose 100-125",6
"1447","Female","59+","NH White","HSG/GED","SBP 130-139","Overweight","No smoke","Normal TC","Glucose>=126",8
"1448","Female","59+","NH White","HSG/GED","SBP 130-139","Overweight","No smoke","Normal TC",NA,2
"1449","Female","59+","NH White","HSG/GED","SBP 130-139","Overweight","No smoke",NA,NA,4
"1450","Female","59+","NH White","HSG/GED","SBP 130-139","Overweight","Smoke","High TC","Glucose<100",11
"1451","Female","59+","NH White","HSG/GED","SBP 130-139","Overweight","Smoke","High TC","Glucose 100-125",1
"1452","Female","59+","NH White","HSG/GED","SBP 130-139","Overweight","Smoke","High TC","Glucose>=126",1
"1453","Female","59+","NH White","HSG/GED","SBP 130-139","Overweight","Smoke","High TC",NA,2
"1454","Female","59+","NH White","HSG/GED","SBP 130-139","Overweight","Smoke","Normal TC","Glucose<100",6
"1455","Female","59+","NH White","HSG/GED","SBP 130-139","Overweight","Smoke","Normal TC","Glucose 100-125",1
"1456","Female","59+","NH White","HSG/GED","SBP 130-139","Overweight","Smoke","Normal TC",NA,1
"1457","Female","59+","NH White","HSG/GED","SBP 130-139","Overweight","Smoke",NA,NA,1
"1458","Female","59+","NH White","HSG/GED","SBP 130-139","Obese","No smoke","High TC","Glucose<100",24
"1459","Female","59+","NH White","HSG/GED","SBP 130-139","Obese","No smoke","High TC","Glucose 100-125",9
"1460","Female","59+","NH White","HSG/GED","SBP 130-139","Obese","No smoke","High TC","Glucose>=126",34
"1461","Female","59+","NH White","HSG/GED","SBP 130-139","Obese","No smoke","High TC",NA,12
"1462","Female","59+","NH White","HSG/GED","SBP 130-139","Obese","No smoke","Normal TC","Glucose<100",7
"1463","Female","59+","NH White","HSG/GED","SBP 130-139","Obese","No smoke","Normal TC","Glucose 100-125",4
"1464","Female","59+","NH White","HSG/GED","SBP 130-139","Obese","No smoke","Normal TC","Glucose>=126",5
"1465","Female","59+","NH White","HSG/GED","SBP 130-139","Obese","No smoke","Normal TC",NA,6
"1466","Female","59+","NH White","HSG/GED","SBP 130-139","Obese","No smoke",NA,NA,3
"1467","Female","59+","NH White","HSG/GED","SBP 130-139","Obese","Smoke","High TC","Glucose<100",5
"1468","Female","59+","NH White","HSG/GED","SBP 130-139","Obese","Smoke","High TC","Glucose>=126",4
"1469","Female","59+","NH White","HSG/GED","SBP 130-139","Obese","Smoke","High TC",NA,2
"1470","Female","59+","NH White","HSG/GED","SBP 130-139","Obese","Smoke","Normal TC","Glucose<100",3
"1471","Female","59+","NH White","HSG/GED","SBP 130-139",NA,"No smoke","High TC","Glucose<100",4
"1472","Female","59+","NH White","HSG/GED","SBP 130-139",NA,"No smoke","Normal TC","Glucose>=126",1
"1473","Female","59+","NH White","HSG/GED","SBP 130-139",NA,"Smoke","Normal TC","Glucose<100",1
"1474","Female","59+","NH White","HSG/GED","SBP 130-139",NA,"Smoke","Normal TC",NA,1
"1475","Female","59+","NH White","HSG/GED","SBP>=140","Underweight","No smoke","High TC","Glucose<100",5
"1476","Female","59+","NH White","HSG/GED","SBP>=140","Underweight","No smoke","High TC","Glucose>=126",1
"1477","Female","59+","NH White","HSG/GED","SBP>=140","Underweight","No smoke","High TC",NA,1
"1478","Female","59+","NH White","HSG/GED","SBP>=140","Underweight","No smoke","Normal TC","Glucose<100",3
"1479","Female","59+","NH White","HSG/GED","SBP>=140","Underweight","No smoke","Normal TC","Glucose 100-125",1
"1480","Female","59+","NH White","HSG/GED","SBP>=140","Underweight","No smoke","Normal TC",NA,2
"1481","Female","59+","NH White","HSG/GED","SBP>=140","Underweight","Smoke","High TC","Glucose<100",1
"1482","Female","59+","NH White","HSG/GED","SBP>=140","Underweight","Smoke","High TC",NA,1
"1483","Female","59+","NH White","HSG/GED","SBP>=140","Underweight","Smoke","Normal TC","Glucose<100",1
"1484","Female","59+","NH White","HSG/GED","SBP>=140","Underweight","Smoke",NA,NA,2
"1485","Female","59+","NH White","HSG/GED","SBP>=140","Normal weight","No smoke","High TC","Glucose<100",96
"1486","Female","59+","NH White","HSG/GED","SBP>=140","Normal weight","No smoke","High TC","Glucose 100-125",19
"1487","Female","59+","NH White","HSG/GED","SBP>=140","Normal weight","No smoke","High TC","Glucose>=126",18
"1488","Female","59+","NH White","HSG/GED","SBP>=140","Normal weight","No smoke","High TC",NA,36
"1489","Female","59+","NH White","HSG/GED","SBP>=140","Normal weight","No smoke","Normal TC","Glucose<100",30
"1490","Female","59+","NH White","HSG/GED","SBP>=140","Normal weight","No smoke","Normal TC","Glucose 100-125",5
"1491","Female","59+","NH White","HSG/GED","SBP>=140","Normal weight","No smoke","Normal TC","Glucose>=126",3
"1492","Female","59+","NH White","HSG/GED","SBP>=140","Normal weight","No smoke","Normal TC",NA,10
"1493","Female","59+","NH White","HSG/GED","SBP>=140","Normal weight","No smoke",NA,NA,8
"1494","Female","59+","NH White","HSG/GED","SBP>=140","Normal weight","Smoke","High TC","Glucose<100",39
"1495","Female","59+","NH White","HSG/GED","SBP>=140","Normal weight","Smoke","High TC","Glucose 100-125",10
"1496","Female","59+","NH White","HSG/GED","SBP>=140","Normal weight","Smoke","High TC","Glucose>=126",4
"1497","Female","59+","NH White","HSG/GED","SBP>=140","Normal weight","Smoke","High TC",NA,14
"1498","Female","59+","NH White","HSG/GED","SBP>=140","Normal weight","Smoke","Normal TC","Glucose<100",10
"1499","Female","59+","NH White","HSG/GED","SBP>=140","Normal weight","Smoke","Normal TC","Glucose 100-125",3
"1500","Female","59+","NH White","HSG/GED","SBP>=140","Normal weight","Smoke","Normal TC",NA,4
"1501","Female","59+","NH White","HSG/GED","SBP>=140","Normal weight","Smoke",NA,NA,6
"1502","Female","59+","NH White","HSG/GED","SBP>=140","Overweight","No smoke","High TC","Glucose<100",129
"1503","Female","59+","NH White","HSG/GED","SBP>=140","Overweight","No smoke","High TC","Glucose 100-125",52
"1504","Female","59+","NH White","HSG/GED","SBP>=140","Overweight","No smoke","High TC","Glucose>=126",54
"1505","Female","59+","NH White","HSG/GED","SBP>=140","Overweight","No smoke","High TC",NA,51
"1506","Female","59+","NH White","HSG/GED","SBP>=140","Overweight","No smoke","Normal TC","Glucose<100",45
"1507","Female","59+","NH White","HSG/GED","SBP>=140","Overweight","No smoke","Normal TC","Glucose 100-125",14
"1508","Female","59+","NH White","HSG/GED","SBP>=140","Overweight","No smoke","Normal TC","Glucose>=126",10
"1509","Female","59+","NH White","HSG/GED","SBP>=140","Overweight","No smoke","Normal TC",NA,11
"1510","Female","59+","NH White","HSG/GED","SBP>=140","Overweight","No smoke",NA,NA,10
"1511","Female","59+","NH White","HSG/GED","SBP>=140","Overweight","Smoke","High TC","Glucose<100",35
"1512","Female","59+","NH White","HSG/GED","SBP>=140","Overweight","Smoke","High TC","Glucose 100-125",9
"1513","Female","59+","NH White","HSG/GED","SBP>=140","Overweight","Smoke","High TC","Glucose>=126",6
"1514","Female","59+","NH White","HSG/GED","SBP>=140","Overweight","Smoke","High TC",NA,8
"1515","Female","59+","NH White","HSG/GED","SBP>=140","Overweight","Smoke","Normal TC","Glucose<100",6
"1516","Female","59+","NH White","HSG/GED","SBP>=140","Overweight","Smoke","Normal TC","Glucose 100-125",2
"1517","Female","59+","NH White","HSG/GED","SBP>=140","Overweight","Smoke","Normal TC","Glucose>=126",1
"1518","Female","59+","NH White","HSG/GED","SBP>=140","Overweight","Smoke","Normal TC",NA,3
"1519","Female","59+","NH White","HSG/GED","SBP>=140","Overweight","Smoke",NA,NA,1
"1520","Female","59+","NH White","HSG/GED","SBP>=140","Obese","No smoke","High TC","Glucose<100",95
"1521","Female","59+","NH White","HSG/GED","SBP>=140","Obese","No smoke","High TC","Glucose 100-125",65
"1522","Female","59+","NH White","HSG/GED","SBP>=140","Obese","No smoke","High TC","Glucose>=126",117
"1523","Female","59+","NH White","HSG/GED","SBP>=140","Obese","No smoke","High TC",NA,66
"1524","Female","59+","NH White","HSG/GED","SBP>=140","Obese","No smoke","Normal TC","Glucose<100",31
"1525","Female","59+","NH White","HSG/GED","SBP>=140","Obese","No smoke","Normal TC","Glucose 100-125",15
"1526","Female","59+","NH White","HSG/GED","SBP>=140","Obese","No smoke","Normal TC","Glucose>=126",47
"1527","Female","59+","NH White","HSG/GED","SBP>=140","Obese","No smoke","Normal TC",NA,16
"1528","Female","59+","NH White","HSG/GED","SBP>=140","Obese","No smoke",NA,NA,17
"1529","Female","59+","NH White","HSG/GED","SBP>=140","Obese","Smoke","High TC","Glucose<100",27
"1530","Female","59+","NH White","HSG/GED","SBP>=140","Obese","Smoke","High TC","Glucose 100-125",11
"1531","Female","59+","NH White","HSG/GED","SBP>=140","Obese","Smoke","High TC","Glucose>=126",11
"1532","Female","59+","NH White","HSG/GED","SBP>=140","Obese","Smoke","High TC",NA,10
"1533","Female","59+","NH White","HSG/GED","SBP>=140","Obese","Smoke","Normal TC","Glucose<100",5
"1534","Female","59+","NH White","HSG/GED","SBP>=140","Obese","Smoke","Normal TC","Glucose 100-125",1
"1535","Female","59+","NH White","HSG/GED","SBP>=140","Obese","Smoke","Normal TC","Glucose>=126",1
"1536","Female","59+","NH White","HSG/GED","SBP>=140","Obese","Smoke","Normal TC",NA,5
"1537","Female","59+","NH White","HSG/GED","SBP>=140",NA,"No smoke","High TC","Glucose<100",7
"1538","Female","59+","NH White","HSG/GED","SBP>=140",NA,"No smoke","High TC","Glucose 100-125",2
"1539","Female","59+","NH White","HSG/GED","SBP>=140",NA,"No smoke","High TC",NA,2
"1540","Female","59+","NH White","HSG/GED","SBP>=140",NA,"No smoke","Normal TC","Glucose<100",2
"1541","Female","59+","NH White","HSG/GED","SBP>=140",NA,"No smoke","Normal TC","Glucose 100-125",2
"1542","Female","59+","NH White","HSG/GED","SBP>=140",NA,"No smoke","Normal TC","Glucose>=126",2
"1543","Female","59+","NH White","HSG/GED","SBP>=140",NA,"No smoke","Normal TC",NA,1
"1544","Female","59+","NH White","HSG/GED","SBP>=140",NA,"Smoke","High TC","Glucose<100",1
"1545","Female","59+","NH White","HSG/GED","SBP>=140",NA,"Smoke","High TC","Glucose 100-125",1
"1546","Female","59+","NH White","HSG/GED","SBP>=140",NA,"Smoke","Normal TC","Glucose>=126",1
"1547","Female","59+","NH White","HSG/GED","SBP>=140",NA,"Smoke",NA,NA,1
"1548","Female","59+","NH White","Some college/TS","SBP<120","Normal weight","No smoke","High TC","Glucose<100",3
"1549","Female","59+","NH White","Some college/TS","SBP<120","Normal weight","No smoke","Normal TC","Glucose<100",2
"1550","Female","59+","NH White","Some college/TS","SBP<120","Normal weight","No smoke","Normal TC","Glucose 100-125",2
"1551","Female","59+","NH White","Some college/TS","SBP<120","Normal weight","No smoke","Normal TC",NA,1
"1552","Female","59+","NH White","Some college/TS","SBP<120","Normal weight","No smoke",NA,NA,1
"1553","Female","59+","NH White","Some college/TS","SBP<120","Normal weight","Smoke","High TC","Glucose<100",2
"1554","Female","59+","NH White","Some college/TS","SBP<120","Normal weight","Smoke","High TC",NA,1
"1555","Female","59+","NH White","Some college/TS","SBP<120","Normal weight","Smoke","Normal TC","Glucose<100",1
"1556","Female","59+","NH White","Some college/TS","SBP<120","Overweight","No smoke","High TC","Glucose<100",3
"1557","Female","59+","NH White","Some college/TS","SBP<120","Overweight","No smoke","High TC","Glucose 100-125",3
"1558","Female","59+","NH White","Some college/TS","SBP<120","Overweight","No smoke","High TC","Glucose>=126",2
"1559","Female","59+","NH White","Some college/TS","SBP<120","Overweight","No smoke","High TC",NA,4
"1560","Female","59+","NH White","Some college/TS","SBP<120","Overweight","No smoke","Normal TC","Glucose<100",1
"1561","Female","59+","NH White","Some college/TS","SBP<120","Overweight","No smoke","Normal TC","Glucose 100-125",1
"1562","Female","59+","NH White","Some college/TS","SBP<120","Overweight","No smoke","Normal TC","Glucose>=126",2
"1563","Female","59+","NH White","Some college/TS","SBP<120","Overweight","No smoke",NA,NA,1
"1564","Female","59+","NH White","Some college/TS","SBP<120","Overweight","Smoke","High TC","Glucose 100-125",2
"1565","Female","59+","NH White","Some college/TS","SBP<120","Obese","No smoke","High TC","Glucose<100",4
"1566","Female","59+","NH White","Some college/TS","SBP<120","Obese","No smoke","High TC","Glucose>=126",3
"1567","Female","59+","NH White","Some college/TS","SBP<120","Obese","No smoke","High TC",NA,4
"1568","Female","59+","NH White","Some college/TS","SBP<120","Obese","No smoke","Normal TC","Glucose<100",1
"1569","Female","59+","NH White","Some college/TS","SBP<120","Obese","No smoke","Normal TC","Glucose 100-125",1
"1570","Female","59+","NH White","Some college/TS","SBP<120","Obese","No smoke","Normal TC","Glucose>=126",1
"1571","Female","59+","NH White","Some college/TS","SBP<120","Obese","No smoke","Normal TC",NA,1
"1572","Female","59+","NH White","Some college/TS","SBP<120","Obese","Smoke","High TC","Glucose<100",1
"1573","Female","59+","NH White","Some college/TS","SBP<120","Obese","Smoke","High TC","Glucose>=126",1
"1574","Female","59+","NH White","Some college/TS","SBP<120","Obese","Smoke","Normal TC","Glucose<100",1
"1575","Female","59+","NH White","Some college/TS","SBP 120-129","Underweight","No smoke","High TC","Glucose 100-125",1
"1576","Female","59+","NH White","Some college/TS","SBP 120-129","Underweight","No smoke","High TC",NA,1
"1577","Female","59+","NH White","Some college/TS","SBP 120-129","Normal weight","No smoke","High TC","Glucose<100",8
"1578","Female","59+","NH White","Some college/TS","SBP 120-129","Normal weight","No smoke","High TC","Glucose 100-125",2
"1579","Female","59+","NH White","Some college/TS","SBP 120-129","Normal weight","No smoke","High TC","Glucose>=126",2
"1580","Female","59+","NH White","Some college/TS","SBP 120-129","Normal weight","No smoke","High TC",NA,2
"1581","Female","59+","NH White","Some college/TS","SBP 120-129","Normal weight","No smoke","Normal TC","Glucose<100",3
"1582","Female","59+","NH White","Some college/TS","SBP 120-129","Normal weight","No smoke","Normal TC","Glucose>=126",1
"1583","Female","59+","NH White","Some college/TS","SBP 120-129","Normal weight","No smoke","Normal TC",NA,2
"1584","Female","59+","NH White","Some college/TS","SBP 120-129","Normal weight","No smoke",NA,NA,1
"1585","Female","59+","NH White","Some college/TS","SBP 120-129","Normal weight","Smoke","High TC","Glucose<100",5
"1586","Female","59+","NH White","Some college/TS","SBP 120-129","Normal weight","Smoke","High TC","Glucose>=126",1
"1587","Female","59+","NH White","Some college/TS","SBP 120-129","Normal weight","Smoke","Normal TC","Glucose<100",3
"1588","Female","59+","NH White","Some college/TS","SBP 120-129","Normal weight","Smoke","Normal TC",NA,1
"1589","Female","59+","NH White","Some college/TS","SBP 120-129","Normal weight","Smoke",NA,NA,2
"1590","Female","59+","NH White","Some college/TS","SBP 120-129","Overweight","No smoke","High TC","Glucose<100",19
"1591","Female","59+","NH White","Some college/TS","SBP 120-129","Overweight","No smoke","High TC","Glucose 100-125",3
"1592","Female","59+","NH White","Some college/TS","SBP 120-129","Overweight","No smoke","High TC","Glucose>=126",1
"1593","Female","59+","NH White","Some college/TS","SBP 120-129","Overweight","No smoke","High TC",NA,6
"1594","Female","59+","NH White","Some college/TS","SBP 120-129","Overweight","No smoke","Normal TC","Glucose<100",9
"1595","Female","59+","NH White","Some college/TS","SBP 120-129","Overweight","No smoke","Normal TC","Glucose 100-125",3
"1596","Female","59+","NH White","Some college/TS","SBP 120-129","Overweight","No smoke","Normal TC","Glucose>=126",1
"1597","Female","59+","NH White","Some college/TS","SBP 120-129","Overweight","Smoke","High TC","Glucose<100",3
"1598","Female","59+","NH White","Some college/TS","SBP 120-129","Overweight","Smoke","High TC",NA,1
"1599","Female","59+","NH White","Some college/TS","SBP 120-129","Overweight","Smoke","Normal TC","Glucose 100-125",2
"1600","Female","59+","NH White","Some college/TS","SBP 120-129","Overweight","Smoke","Normal TC","Glucose>=126",3
"1601","Female","59+","NH White","Some college/TS","SBP 120-129","Overweight","Smoke","Normal TC",NA,3
"1602","Female","59+","NH White","Some college/TS","SBP 120-129","Obese","No smoke","High TC","Glucose<100",10
"1603","Female","59+","NH White","Some college/TS","SBP 120-129","Obese","No smoke","High TC","Glucose 100-125",13
"1604","Female","59+","NH White","Some college/TS","SBP 120-129","Obese","No smoke","High TC","Glucose>=126",12
"1605","Female","59+","NH White","Some college/TS","SBP 120-129","Obese","No smoke","High TC",NA,4
"1606","Female","59+","NH White","Some college/TS","SBP 120-129","Obese","No smoke","Normal TC","Glucose<100",2
"1607","Female","59+","NH White","Some college/TS","SBP 120-129","Obese","No smoke","Normal TC","Glucose 100-125",2
"1608","Female","59+","NH White","Some college/TS","SBP 120-129","Obese","No smoke","Normal TC","Glucose>=126",4
"1609","Female","59+","NH White","Some college/TS","SBP 120-129","Obese","No smoke","Normal TC",NA,3
"1610","Female","59+","NH White","Some college/TS","SBP 120-129","Obese","No smoke",NA,NA,2
"1611","Female","59+","NH White","Some college/TS","SBP 120-129","Obese","Smoke","High TC","Glucose<100",3
"1612","Female","59+","NH White","Some college/TS","SBP 120-129","Obese","Smoke","High TC","Glucose 100-125",1
"1613","Female","59+","NH White","Some college/TS","SBP 120-129","Obese","Smoke","High TC","Glucose>=126",2
"1614","Female","59+","NH White","Some college/TS","SBP 120-129","Obese","Smoke","Normal TC","Glucose 100-125",1
"1615","Female","59+","NH White","Some college/TS","SBP 130-139","Underweight","No smoke","High TC","Glucose<100",1
"1616","Female","59+","NH White","Some college/TS","SBP 130-139","Underweight","No smoke","High TC","Glucose 100-125",1
"1617","Female","59+","NH White","Some college/TS","SBP 130-139","Underweight","No smoke","High TC",NA,1
"1618","Female","59+","NH White","Some college/TS","SBP 130-139","Underweight","No smoke","Normal TC","Glucose<100",2
"1619","Female","59+","NH White","Some college/TS","SBP 130-139","Underweight","Smoke","High TC","Glucose<100",2
"1620","Female","59+","NH White","Some college/TS","SBP 130-139","Underweight","Smoke","Normal TC","Glucose<100",1
"1621","Female","59+","NH White","Some college/TS","SBP 130-139","Normal weight","No smoke","High TC","Glucose<100",27
"1622","Female","59+","NH White","Some college/TS","SBP 130-139","Normal weight","No smoke","High TC","Glucose 100-125",6
"1623","Female","59+","NH White","Some college/TS","SBP 130-139","Normal weight","No smoke","High TC",NA,9
"1624","Female","59+","NH White","Some college/TS","SBP 130-139","Normal weight","No smoke","Normal TC","Glucose<100",9
"1625","Female","59+","NH White","Some college/TS","SBP 130-139","Normal weight","No smoke","Normal TC","Glucose 100-125",3
"1626","Female","59+","NH White","Some college/TS","SBP 130-139","Normal weight","No smoke","Normal TC","Glucose>=126",3
"1627","Female","59+","NH White","Some college/TS","SBP 130-139","Normal weight","No smoke",NA,NA,2
"1628","Female","59+","NH White","Some college/TS","SBP 130-139","Normal weight","Smoke","High TC","Glucose<100",12
"1629","Female","59+","NH White","Some college/TS","SBP 130-139","Normal weight","Smoke","High TC","Glucose 100-125",2
"1630","Female","59+","NH White","Some college/TS","SBP 130-139","Normal weight","Smoke","High TC",NA,1
"1631","Female","59+","NH White","Some college/TS","SBP 130-139","Normal weight","Smoke","Normal TC","Glucose<100",5
"1632","Female","59+","NH White","Some college/TS","SBP 130-139","Normal weight","Smoke","Normal TC","Glucose>=126",1
"1633","Female","59+","NH White","Some college/TS","SBP 130-139","Normal weight","Smoke","Normal TC",NA,2
"1634","Female","59+","NH White","Some college/TS","SBP 130-139","Normal weight","Smoke",NA,NA,1
"1635","Female","59+","NH White","Some college/TS","SBP 130-139","Overweight","No smoke","High TC","Glucose<100",28
